ts_ns,exchange,feed,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns
1760021321740168000,bybit,orderbook,0.24386937,,market,,,,,,,,,,,
1760021321742346000,bitget,orderbook,0.24386520,,market,,,,,,,,,,,
1760021321759488000,bybit,orderbook,0.24386937,,market,,,,,,,,,,,
1760021321781925000,bybit,orderbook,0.24386937,,market,,,,,,,,,,,
1760021321805618000,gate,quote_ack,0.24381000,buy,report,t-gate-b-71,bid,,,,,,,330301,,1760021321475323000
1760021321805639000,gate,quote_ack,0.24392000,sell,report,t-gate-s-72,ask,,,,,,,330323,,1760021321475323000
1760021321820042000,bybit,orderbook,0.24386956,,market,,,,,,,,,,,
1760021321822000000,binance,bbo,0.24386574,,market,,,,,,,,,,,
1760021321821000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021321839382000,bybit,orderbook,0.24386968,,market,,,,,,,,,,,
1760021321852000000,binance,bbo,0.24386586,,market,,,,,,,,,,,
1760021321852000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021321839382000,bitget,orderbook,0.24387538,,market,,,,,,,,,,,
1760021321862000000,bitget,bbo,0.24387538,,market,,,,,,,,,,,
1760021321859712000,bybit,orderbook,0.24386968,,market,,,,,,,,,,,
1760021321893000000,bybit,bbo,0.24386968,,market,,,,,,,,,,,
1760021321860000000,binance,bbo,0.24386586,,market,,,,,,,,,,,
1760021321859718000,bitget,orderbook,0.24387538,,market,,,,,,,,,,,
1760021321882000000,bitget,bbo,0.24387538,,market,,,,,,,,,,,
1760021321880659000,bybit,orderbook,0.24386968,,market,,,,,,,,,,,
1760021321879000000,binance,bbo,0.24386586,,market,,,,,,,,,,,
1760021321878827000,bitget,orderbook,0.24387538,,market,,,,,,,,,,,
1760021321902000000,bitget,bbo,0.24387538,,market,,,,,,,,,,,
1760021321900262000,bybit,orderbook,0.24386998,,market,,,,,,,,,,,
1760021321905000000,binance,bbo,0.24386615,,market,,,,,,,,,,,
1760021321913000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021321902085000,bitget,orderbook,0.24387551,,market,,,,,,,,,,,
1760021321925000000,bitget,bbo,0.24387551,,market,,,,,,,,,,,
1760021321919801000,bybit,orderbook,0.24387011,,market,,,,,,,,,,,
1760021321928000000,binance,bbo,0.24386627,,market,,,,,,,,,,,
1760021321924000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021321941163000,bybit,orderbook,0.24387011,,market,,,,,,,,,,,
1760021321974000000,bybit,bbo,0.24387011,,market,,,,,,,,,,,
1760021321960360000,bybit,orderbook,0.24387011,,market,,,,,,,,,,,
1760021321816000000,binance,trade,0.24387127,buy,market,,,,,,,,,,,
1760021321980757000,bybit,orderbook,0.24387058,,market,,,,,,,,,,,
1760021321984000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322000121000,bybit,orderbook,0.24387058,,market,,,,,,,,,,,
1760021322021199000,bybit,orderbook,0.24387058,,market,,,,,,,,,,,
1760021322053000000,bybit,bbo,0.24387058,,market,,,,,,,,,,,
1760021322028000000,binance,bbo,0.24386670,,market,,,,,,,,,,,
1760021322041211000,bybit,orderbook,0.24387084,,market,,,,,,,,,,,
1760021322054000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322054000000,gate,trade,0.24389000,buy,market,,,,,,,,,,,
1760021322041261000,bitget,orderbook,0.24387622,,market,,,,,,,,,,,
1760021322057000000,bitget,bbo,0.24387622,,market,,,,,,,,,,,
1760021322054714000,bitget,orderbook,0.24387622,,market,,,,,,,,,,,
1760021322078000000,bitget,bbo,0.24387622,,market,,,,,,,,,,,
1760021322081767000,bybit,orderbook,0.24387090,,market,,,,,,,,,,,
1760021322088000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322075992000,bitget,orderbook,0.24387632,,market,,,,,,,,,,,
1760021322099000000,bitget,bbo,0.24387632,,market,,,,,,,,,,,
1760021322102023000,bybit,orderbook,0.24387090,,market,,,,,,,,,,,
1760021322106000000,binance,bbo,0.24386729,,market,,,,,,,,,,,
1760021322121213000,bybit,orderbook,0.24387090,,market,,,,,,,,,,,
1760021322135000000,binance,bbo,0.24387729,,market,,,,,,,,,,,
1760021322116935000,bitget,orderbook,0.24387632,,market,,,,,,,,,,,
1760021322139000000,bitget,bbo,0.24387632,,market,,,,,,,,,,,
1760021322140762000,bybit,orderbook,0.24387104,,market,,,,,,,,,,,
1760021322143000000,binance,bbo,0.24387755,,market,,,,,,,,,,,
1760021322134000000,binance,trade,0.24387255,buy,market,,,,,,,,,,,
1760021322148000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322160401000,bybit,orderbook,0.24387104,,market,,,,,,,,,,,
1760021322179650000,bybit,orderbook,0.24387104,,market,,,,,,,,,,,
1760021322223000000,bybit,bbo,0.24387104,,market,,,,,,,,,,,
1760021322201160000,bybit,orderbook,0.24387104,,market,,,,,,,,,,,
1760021322193624000,bitget,orderbook,0.24387657,,market,,,,,,,,,,,
1760021322220727000,bybit,orderbook,0.24387115,,market,,,,,,,,,,,
1760021322218000000,binance,bbo,0.24387769,,market,,,,,,,,,,,
1760021322221000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322239905000,bybit,orderbook,0.24387115,,market,,,,,,,,,,,
1760021322247000000,binance,bbo,0.24387769,,market,,,,,,,,,,,
1760021322236836000,bitget,orderbook,0.24387673,,market,,,,,,,,,,,
1760021322260000000,bitget,bbo,0.24387673,,market,,,,,,,,,,,
1760021322259892000,bybit,orderbook,0.24387125,,market,,,,,,,,,,,
1760021322257000000,binance,bbo,0.24387779,,market,,,,,,,,,,,
1760021322263000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322259894000,bitget,orderbook,0.24387682,,market,,,,,,,,,,,
1760021322282000000,bitget,bbo,0.24387682,,market,,,,,,,,,,,
1760021322280091000,bybit,orderbook,0.24387129,,market,,,,,,,,,,,
1760021322134000000,binance,trade,0.24388281,buy,market,,,,,,,,,,,
1760021322274000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322290901000,gate,cancel,0.24381000,buy,cancel,t-gate-b-71,bid,20.00000000,bybit_bbo_adj,1760021322333000000,0.24389129,,96,,,1760021322290901000
1760021322290901000,gate,cancel,0.24392000,sell,cancel,t-gate-s-72,ask,20.00000000,bybit_bbo_adj,1760021322333000000,0.24389129,,96,,,1760021322290901000
1760021322300156000,bybit,orderbook,0.24389129,,market,,,,,,,,,,,
1760021322343000000,bybit,bbo,0.24389129,,market,,,,,,,,,,,
1760021322331000000,bybit,trade,0.24388629,buy,market,,,,,,,,,,,
1760021322298000000,binance,bbo,0.24387781,,market,,,,,,,,,,,
1760021322300188000,bitget,orderbook,0.24387685,,market,,,,,,,,,,,
1760021322324000000,bitget,bbo,0.24387685,,market,,,,,,,,,,,
1760021322320266000,bybit,orderbook,0.24389129,,market,,,,,,,,,,,
1760021322353000000,bybit,bbo,0.24389129,,market,,,,,,,,,,,
1760021322334000000,binance,bbo,0.24388781,,market,,,,,,,,,,,
1760021322324170000,bitget,orderbook,0.24387685,,market,,,,,,,,,,,
1760021322347000000,bitget,bbo,0.24387685,,market,,,,,,,,,,,
1760021322325410000,gate,quote,0.24384000,buy,quote,t-gate-b-73,bid,20.00000000,bybit_bbo_adj,1760021322353000000,0.24389129,25,,,,1760021322325410000
1760021322325410000,gate,quote,0.24395000,sell,quote,t-gate-s-74,ask,20.00000000,bybit_bbo_adj,1760021322353000000,0.24389129,25,,,,1760021322325410000
1760021322340095000,bybit,orderbook,0.24389139,,market,,,,,,,,,,,
1760021322386000000,bybit,bbo,0.24389139,,market,,,,,,,,,,,
1760021322336000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322344116000,bitget,orderbook,0.24387722,,market,,,,,,,,,,,
1760021322360487000,bybit,orderbook,0.24389137,,market,,,,,,,,,,,
1760021322403000000,bybit,bbo,0.24389137,,market,,,,,,,,,,,
1760021322368000000,binance,bbo,0.24388816,,market,,,,,,,,,,,
1760021322368000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322345764000,bitget,orderbook,0.24387725,,market,,,,,,,,,,,
1760021322368000000,bitget,bbo,0.24387725,,market,,,,,,,,,,,
1760021322413000000,bybit,bbo,0.24389137,,market,,,,,,,,,,,
1760021322386000000,binance,bbo,0.24388816,,market,,,,,,,,,,,
1760021322365349000,bitget,orderbook,0.24388725,,market,,,,,,,,,,,
1760021322388000000,bitget,bbo,0.24388725,,market,,,,,,,,,,,
1760021322388124000,bybit,orderbook,0.24389138,,market,,,,,,,,,,,
1760021322398000000,gate,trade,0.24389000,buy,market,,,,,,,,,,,
1760021322384797000,bitget,orderbook,0.24388730,,market,,,,,,,,,,,
1760021322408000000,bitget,bbo,0.24388730,,market,,,,,,,,,,,
1760021322420092000,bybit,orderbook,0.24389138,,market,,,,,,,,,,,
1760021322415000000,binance,bbo,0.24388821,,market,,,,,,,,,,,
1760021322442286000,bybit,orderbook,0.24389137,,market,,,,,,,,,,,
1760021322446000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322460840000,bybit,orderbook,0.24389137,,market,,,,,,,,,,,
1760021322459000000,binance,bbo,0.24388831,,market,,,,,,,,,,,
1760021322467000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322465332000,gate,cancel_ack,0.24381000,buy,report,t-gate-b-71,bid,,,,,,,,174433,1760021321475323000
1760021322465345000,gate,cancel_ack,0.24392000,sell,report,t-gate-s-72,ask,,,,,,,,174447,1760021321475323000
1760021322480168000,bybit,orderbook,0.24389137,,market,,,,,,,,,,,
1760021322323000000,binance,trade,0.24388336,buy,market,,,,,,,,,,,
1760021322490000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322500028000,bybit,orderbook,0.24389135,,market,,,,,,,,,,,
1760021322534000000,bybit,bbo,0.24389135,,market,,,,,,,,,,,
1760021322500000000,binance,bbo,0.24388835,,market,,,,,,,,,,,
1760021322504000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322494992000,bitget,orderbook,0.24388742,,market,,,,,,,,,,,
1760021322520323000,bybit,orderbook,0.24389135,,market,,,,,,,,,,,
1760021322516000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322507039000,bitget,orderbook,0.24388745,,market,,,,,,,,,,,
1760021322530000000,bitget,bbo,0.24388745,,market,,,,,,,,,,,
1760021322525202000,gate,quote_ack,0.24384000,buy,report,t-gate-b-73,bid,,,,,,,199795,,1760021322325410000
1760021322525206000,gate,quote_ack,0.24395000,sell,report,t-gate-s-74,ask,,,,,,,199800,,1760021322325410000
1760021322542704000,bybit,orderbook,0.24389135,,market,,,,,,,,,,,
1760021322527870000,bitget,orderbook,0.24388745,,market,,,,,,,,,,,
1760021322551000000,bitget,bbo,0.24388745,,market,,,,,,,,,,,
1760021322560951000,bybit,orderbook,0.24389135,,market,,,,,,,,,,,
1760021322578863000,bybit,orderbook,0.24389135,,market,,,,,,,,,,,
1760021322589000000,binance,bbo,0.24388840,,market,,,,,,,,,,,
1760021322599427000,bybit,orderbook,0.24390124,,market,,,,,,,,,,,
1760021322643000000,bybit,bbo,0.24390124,,market,,,,,,,,,,,
1760021322636000000,bybit,trade,0.24389624,buy,market,,,,,,,,,,,
1760021322614000000,binance,bbo,0.24389845,,market,,,,,,,,,,,
1760021322612000000,gate,bbo,0.24388500,,market,,,,,,,,,,,
1760021322612000000,gate,trade,0.24389000,buy,market,,,,,,,,,,,
1760021322615952000,gate,cancel,0.24384000,buy,cancel,t-gate-b-73,bid,20.00000000,bybit_trade_adj,1760021322656000000,0.24391626,,236,,,1760021322615952000
1760021322615952000,gate,cancel,0.24395000,sell,cancel,t-gate-s-74,ask,20.00000000,bybit_trade_adj,1760021322656000000,0.24391626,,236,,,1760021322615952000
1760021322625115000,gate,quote,0.24387000,buy,quote,t-gate-b-75,bid,20.00000000,bybit_bbo_adj,1760021322663000000,0.24392126,21,,,,1760021322625115000
1760021322625115000,gate,quote,0.24398000,sell,quote,t-gate-s-76,ask,20.00000000,bybit_bbo_adj,1760021322663000000,0.24392126,21,,,,1760021322625115000
1760021322620769000,bybit,orderbook,0.24392121,,market,,,,,,,,,,,
1760021322663000000,bybit,bbo,0.24392121,,market,,,,,,,,,,,
1760021322656000000,bybit,trade,0.24391621,buy,market,,,,,,,,,,,
1760021322635000000,binance,bbo,0.24391845,,market,,,,,,,,,,,
1760021322587000000,binance,trade,0.24389345,buy,market,,,,,,,,,,,
1760021322632000000,gate,bbo,0.24390500,,market,,,,,,,,,,,
1760021322617000000,gate,trade,0.24390000,buy,market,,,,,,,,,,,
1760021322610087000,bitget,orderbook,0.24388796,,market,,,,,,,,,,,
1760021322634000000,bitget,bbo,0.24388796,,market,,,,,,,,,,,
1760021322633000000,bitget,trade,0.24389296,buy,market,,,,,,,,,,,
1760021322641047000,bybit,orderbook,0.24392121,,market,,,,,,,,,,,
1760021322673000000,bybit,bbo,0.24392121,,market,,,,,,,,,,,
1760021322654000000,binance,bbo,0.24391845,,market,,,,,,,,,,,
1760021322615000000,binance,trade,0.24390345,buy,market,,,,,,,,,,,
1760021322631018000,bitget,orderbook,0.24389796,,market,,,,,,,,,,,
1760021322654000000,bitget,bbo,0.24389796,,market,,,,,,,,,,,
1760021322660075000,bybit,orderbook,0.24392116,,market,,,,,,,,,,,
1760021322703000000,bybit,bbo,0.24392116,,market,,,,,,,,,,,
1760021322670000000,binance,bbo,0.24391841,,market,,,,,,,,,,,
1760021322644000000,gate,bbo,0.24390500,,market,,,,,,,,,,,
1760021322650717000,bitget,orderbook,0.24390798,,market,,,,,,,,,,,
1760021322674000000,bitget,bbo,0.24390798,,market,,,,,,,,,,,
1760021322660000000,bitget,trade,0.24391298,buy,market,,,,,,,,,,,
1760021322679117000,gate,cancel,0.24387000,buy,cancel,t-gate-b-75,bid,20.00000000,bybit_trade_adj,1760021322709000000,0.24396634,,260,,,1760021322679117000
1760021322679117000,gate,cancel,0.24398000,sell,cancel,t-gate-s-76,ask,20.00000000,bybit_trade_adj,1760021322709000000,0.24396634,,260,,,1760021322679117000
1760021322713000000,bybit,bbo,0.24396643,,market,,,,,,,,,,,
1760021322710000000,bybit,trade,0.24398643,buy,market,,,,,,,,,,,
1760021322687000000,binance,bbo,0.24397359,,market,,,,,,,,,,,
1760021322679000000,binance,trade,0.24394359,buy,market,,,,,,,,,,,
1760021322687000000,gate,bbo,0.24395500,,market,,,,,,,,,,,
1760021322681000000,gate,trade,0.24395000,buy,market,,,,,,,,,,,
1760021322672619000,bitget,orderbook,0.24393807,,market,,,,,,,,,,,
1760021322694000000,bitget,bbo,0.24394307,,market,,,,,,,,,,,
1760021322691000000,bitget,trade,0.24394307,buy,market,,,,,,,,,,,
1760021322681000000,gate,fill,0.24395000,sell,fill,t-gate-s-74,ask,20.00000000,,,,,,,68633,1760021322325410000
1760021322681000000,gate,quote_ack,0.24395000,sell,report,t-gate-s-74,ask,,,,,,,,68633,1760021322325410000
1760021322699284000,gate,cancel,0.24395000,sell,cancel,t-gate-s-74,ask,20.00000000,bybit_trade_adj,1760021322715000000,0.24399926,,71,,,1760021322699284000
1760021322733000000,bybit,bbo,0.24400439,,market,,,,,,,,,,,
1760021322734000000,bybit,trade,0.24400939,buy,market,,,,,,,,,,,
1760021322702000000,binance,bbo,0.24398410,,market,,,,,,,,,,,
1760021322686000000,binance,trade,0.24398410,buy,market,,,,,,,,,,,
1760021322707000000,gate,bbo,0.24397500,,market,,,,,,,,,,,
1760021322685000000,gate,trade,0.24397000,buy,market,,,,,,,,,,,
1760021322701033000,bitget,orderbook,0.24396017,,market,,,,,,,,,,,
1760021322714000000,bitget,bbo,0.24396017,,market,,,,,,,,,,,
1760021322705000000,bitget,trade,0.24395517,buy,market,,,,,,,,,,,
1760021322763000000,bybit,bbo,0.24400501,,market,,,,,,,,,,,
1760021322730000000,binance,bbo,0.24400454,,market,,,,,,,,,,,
1760021322700000000,binance,trade,0.24400454,buy,market,,,,,,,,,,,
1760021322727000000,gate,bbo,0.24397500,,market,,,,,,,,,,,
1760021322690000000,gate,trade,0.24397000,buy,market,,,,,,,,,,,
1760021322725225000,gate,quote,0.24395000,buy,quote,t-gate-b-77,bid,20.00000000,bybit_bbo_adj,1760021322763000000,0.24400501,15,,,,1760021322725225000
1760021322725225000,gate,quote,0.24406000,sell,quote,t-gate-s-78,ask,20.00000000,bybit_bbo_adj,1760021322763000000,0.24400501,15,,,,1760021322725225000
1760021322740369000,bybit,orderbook,0.24400488,,market,,,,,,,,,,,
1760021322773000000,bybit,bbo,0.24400488,,market,,,,,,,,,,,
1760021322772000000,bybit,trade,0.24399988,sell,market,,,,,,,,,,,
1760021322749000000,binance,bbo,0.24400445,,market,,,,,,,,,,,
1760021322748000000,gate,bbo,0.24397500,,market,,,,,,,,,,,
1760021322737167000,bitget,orderbook,0.24398127,,market,,,,,,,,,,,
1760021322754000000,bitget,bbo,0.24398127,,market,,,,,,,,,,,
1760021322751000000,bitget,trade,0.24398627,buy,market,,,,,,,,,,,
1760021322760980000,bybit,orderbook,0.24400496,,market,,,,,,,,,,,
1760021322803000000,bybit,bbo,0.24400496,,market,,,,,,,,,,,
1760021322770000000,binance,bbo,0.24400962,,market,,,,,,,,,,,
1760021322716000000,binance,trade,0.24399462,buy,market,,,,,,,,,,,
1760021322769000000,gate,bbo,0.24397500,,market,,,,,,,,,,,
1760021322752214000,bitget,orderbook,0.24398156,,market,,,,,,,,,,,
1760021322774000000,bitget,bbo,0.24398156,,market,,,,,,,,,,,
1760021322780835000,bybit,orderbook,0.24400481,,market,,,,,,,,,,,
1760021322813000000,bybit,bbo,0.24400481,,market,,,,,,,,,,,
1760021322793000000,binance,bbo,0.24400952,,market,,,,,,,,,,,
1760021322780000000,gate,bbo,0.24397500,,market,,,,,,,,,,,
1760021322740000000,gate,trade,0.24397000,buy,market,,,,,,,,,,,
1760021322771151000,bitget,orderbook,0.24398158,,market,,,,,,,,,,,
1760021322794000000,bitget,bbo,0.24398158,,market,,,,,,,,,,,
1760021322801113000,bybit,orderbook,0.24400467,,market,,,,,,,,,,,
1760021322833000000,bybit,bbo,0.24400467,,market,,,,,,,,,,,
1760021322808000000,binance,bbo,0.24400934,,market,,,,,,,,,,,
1760021322812000000,gate,bbo,0.24399500,,market,,,,,,,,,,,
1760021322794066000,bitget,orderbook,0.24399161,,market,,,,,,,,,,,
1760021322814000000,bitget,bbo,0.24399161,,market,,,,,,,,,,,
1760021322804748000,gate,cancel_ack,0.24384000,buy,report,t-gate-b-73,bid,,,,,,,,188798,1760021322325410000
1760021322804775000,gate,cancel_ack,0.24395000,sell,report,t-gate-s-74,ask,,,,,,,,105492,1760021322325410000
1760021322820616000,bybit,orderbook,0.24400415,,market,,,,,,,,,,,
1760021322863000000,bybit,bbo,0.24400415,,market,,,,,,,,,,,
1760021322833000000,binance,bbo,0.24400865,,market,,,,,,,,,,,
1760021322832000000,gate,bbo,0.24399500,,market,,,,,,,,,,,
1760021322785000000,gate,trade,0.24399000,buy,market,,,,,,,,,,,
1760021322809325000,bitget,orderbook,0.24399196,,market,,,,,,,,,,,
1760021322834000000,bitget,bbo,0.24399196,,market,,,,,,,,,,,
1760021322841298000,bybit,orderbook,0.24400378,,market,,,,,,,,,,,
1760021322886000000,bybit,bbo,0.24400378,,market,,,,,,,,,,,
1760021322851000000,binance,bbo,0.24400799,,market,,,,,,,,,,,
1760021322843000000,gate,bbo,0.24399500,,market,,,,,,,,,,,
1760021322838000000,gate,trade,0.24399000,buy,market,,,,,,,,,,,
1760021322830218000,bitget,orderbook,0.24399243,,market,,,,,,,,,,,
1760021322854000000,bitget,bbo,0.24399243,,market,,,,,,,,,,,
1760021322844647000,gate,quote_ack,0.24387000,buy,report,t-gate-b-75,bid,,,,,,,219535,165532,1760021322625115000
1760021322844656000,gate,quote_reject,0.24398000,sell,report,t-gate-s-76,ask,,,,,,,219545,165541,1760021322625115000
1760021322859740000,bybit,orderbook,0.24400373,,market,,,,,,,,,,,
1760021322893000000,bybit,bbo,0.24400373,,market,,,,,,,,,,,
1760021322870000000,binance,bbo,0.24400792,,market,,,,,,,,,,,
1760021322868000000,gate,bbo,0.24399500,,market,,,,,,,,,,,
1760021322855019000,bitget,orderbook,0.24399244,,market,,,,,,,,,,,
1760021322875000000,bitget,bbo,0.24399244,,market,,,,,,,,,,,
1760021322880283000,bybit,orderbook,0.24400374,,market,,,,,,,,,,,
1760021322913000000,bybit,bbo,0.24400374,,market,,,,,,,,,,,
1760021322890000000,binance,bbo,0.24400791,,market,,,,,,,,,,,
1760021322890000000,gate,bbo,0.24399500,,market,,,,,,,,,,,
1760021322873387000,bitget,orderbook,0.24399253,,market,,,,,,,,,,,
1760021322896000000,bitget,bbo,0.24399253,,market,,,,,,,,,,,
1760021322899540000,bybit,orderbook,0.24400371,,market,,,,,,,,,,,
1760021322911000000,binance,bbo,0.24400786,,market,,,,,,,,,,,
1760021322762000000,binance,trade,0.24401286,buy,market,,,,,,,,,,,
1760021322911000000,gate,bbo,0.24400000,,market,,,,,,,,,,,
1760021322894110000,bitget,orderbook,0.24399255,,market,,,,,,,,,,,
1760021322917000000,bitget,bbo,0.24399255,,market,,,,,,,,,,,
1760021322920137000,bybit,orderbook,0.24400371,,market,,,,,,,,,,,
1760021322954000000,bybit,bbo,0.24400371,,market,,,,,,,,,,,
1760021322933000000,binance,bbo,0.24400784,,market,,,,,,,,,,,
1760021322933000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
1760021322940996000,bybit,orderbook,0.24400372,,market,,,,,,,,,,,
1760021322985000000,bybit,bbo,0.24400372,,market,,,,,,,,,,,
1760021322954000000,binance,bbo,0.24400784,,market,,,,,,,,,,,
1760021322945000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
1760021322944147000,bitget,orderbook,0.24399265,,market,,,,,,,,,,,
1760021322964005000,bybit,orderbook,0.24400372,,market,,,,,,,,,,,
1760021323003000000,bybit,bbo,0.24400372,,market,,,,,,,,,,,
1760021322966000000,binance,bbo,0.24400783,,market,,,,,,,,,,,
1760021322957000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
1760021322952602000,bitget,orderbook,0.24399268,,market,,,,,,,,,,,
1760021322977000000,bitget,bbo,0.24399268,,market,,,,,,,,,,,
1760021322980730000,bybit,orderbook,0.24400372,,market,,,,,,,,,,,
1760021323013000000,bybit,bbo,0.24400372,,market,,,,,,,,,,,
1760021322994000000,binance,bbo,0.24400783,,market,,,,,,,,,,,
1760021322972915000,bitget,orderbook,0.24399268,,market,,,,,,,,,,,
1760021322997000000,bitget,bbo,0.24399268,,market,,,,,,,,,,,
1760021322986110000,gate,cancel_ack,,unknown,report,t-gate-s-74,,,,,,,,,,
1760021322986125000,gate,cancel_ack,0.24387000,buy,report,t-gate-b-75,bid,,,,,,,,,1760021322625115000
1760021322986132000,gate,cancel_ack,,unknown,report,t-gate-s-76,,,,,,,,,,
1760021322986137000,gate,quote_ack,0.24395000,buy,report,t-gate-b-77,bid,,,,,,,260918,,1760021322725225000
1760021322986143000,gate,quote_ack,0.24406000,sell,report,t-gate-s-78,ask,,,,,,,260924,,1760021322725225000
1760021323000675000,bybit,orderbook,0.24400372,,market,,,,,,,,,,,
1760021323043000000,bybit,bbo,0.24400372,,market,,,,,,,,,,,
1760021323004000000,binance,bbo,0.24400783,,market,,,,,,,,,,,
1760021323020560000,bybit,orderbook,0.24400382,,market,,,,,,,,,,,
1760021323027000000,binance,bbo,0.24400794,,market,,,,,,,,,,,
1760021323023000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
1760021323039462000,bybit,orderbook,0.24400381,,market,,,,,,,,,,,
1760021323050000000,binance,bbo,0.24400790,,market,,,,,,,,,,,
1760021322897000000,binance,trade,0.24400290,sell,market,,,,,,,,,,,
1760021323051000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
1760021323044000000,gate,trade,0.24400000,buy,market,,,,,,,,,,,
1760021323060214000,bybit,orderbook,0.24400382,,market,,,,,,,,,,,
1760021323070000000,binance,bbo,0.24400790,,market,,,,,,,,,,,
1760021323072000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
1760021323080144000,bybit,orderbook,0.24400382,,market,,,,,,,,,,,
1760021323113000000,bybit,bbo,0.24400382,,market,,,,,,,,,,,
1760021323092000000,binance,bbo,0.24400789,,market,,,,,,,,,,,
1760021323087000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
1760021323101824000,bybit,orderbook,0.24400383,,market,,,,,,,,,,,
1760021323133000000,bybit,bbo,0.24400383,,market,,,,,,,,,,,
1760021323102000000,binance,bbo,0.24400788,,market,,,,,,,,,,,
1760021323107000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
1760021323094621000,bitget,orderbook,0.24399308,,market,,,,,,,,,,,
1760021323121110000,bybit,orderbook,0.24400383,,market,,,,,,,,,,,
1760021323132000000,binance,bbo,0.24400787,,market,,,,,,,,,,,
1760021323134000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
1760021323140379000,bybit,orderbook,0.24400383,,market,,,,,,,,,,,
1760021323183000000,bybit,bbo,0.24400383,,market,,,,,,,,,,,
1760021323149000000,binance,bbo,0.24400787,,market,,,,,,,,,,,
1760021323140385000,bitget,orderbook,0.24399314,,market,,,,,,,,,,,
1760021323162000000,bitget,bbo,0.24399314,,market,,,,,,,,,,,
1760021323160639000,bybit,orderbook,0.24400383,,market,,,,,,,,,,,
1760021323164000000,binance,bbo,0.24400787,,market,,,,,,,,,,,
1760021323159362000,bitget,orderbook,0.24399314,,market,,,,,,,,,,,
1760021323182000000,bitget,bbo,0.24399314,,market,,,,,,,,,,,
1760021323182161000,bybit,orderbook,0.24400386,,market,,,,,,,,,,,
1760021323186000000,binance,bbo,0.24400782,,market,,,,,,,,,,,
1760021323191000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
1760021323181000000,gate,trade,0.24400000,buy,market,,,,,,,,,,,
1760021323179858000,bitget,orderbook,0.24399342,,market,,,,,,,,,,,
1760021323202000000,bitget,bbo,0.24399342,,market,,,,,,,,,,,
1760021323200610000,bybit,orderbook,0.24400394,,market,,,,,,,,,,,
1760021323243000000,bybit,bbo,0.24400394,,market,,,,,,,,,,,
1760021323199000000,binance,bbo,0.24400789,,market,,,,,,,,,,,
1760021323090000000,binance,trade,0.24401289,buy,market,,,,,,,,,,,
1760021323213000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
1760021323199339000,bitget,orderbook,0.24399359,,market,,,,,,,,,,,
1760021323222000000,bitget,bbo,0.24399359,,market,,,,,,,,,,,
1760021323220277000,bybit,orderbook,0.24400394,,market,,,,,,,,,,,
1760021323213000000,binance,bbo,0.24400788,,market,,,,,,,,,,,
1760021323224000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
1760021323218973000,bitget,orderbook,0.24399362,,market,,,,,,,,,,,
1760021323242000000,bitget,bbo,0.24399362,,market,,,,,,,,,,,
1760021323241386000,bybit,orderbook,0.24400394,,market,,,,,,,,,,,
1760021323242000000,binance,bbo,0.24401788,,market,,,,,,,,,,,
1760021323199000000,binance,trade,0.24400288,sell,market,,,,,,,,,,,
1760021323244355000,bitget,orderbook,0.24399362,,market,,,,,,,,,,,
1760021323262000000,bitget,bbo,0.24399362,,market,,,,,,,,,,,
1760021323260481000,bybit,orderbook,0.24400400,,market,,,,,,,,,,,
1760021323303000000,bybit,bbo,0.24400400,,market,,,,,,,,,,,
1760021323265000000,binance,bbo,0.24401790,,market,,,,,,,,,,,
1760021323269000000,gate,bbo,0.24400500,,market,,,,,,,,,,,
