ts_ns,exchange,feed,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns
1760065329640115158,bybit,orderbook,0.24811209,,market,,,,,,,,,,,
1760065329660156204,bybit,orderbook,0.24811209,,market,,,,,,,,,,,
1760065329680027619,bybit,orderbook,0.24811209,,market,,,,,,,,,,,
1760065329700359574,bybit,orderbook,0.24811209,,market,,,,,,,,,,,
1760065329720077152,bybit,orderbook,0.24811209,,market,,,,,,,,,,,
1760065329715940623,bitget,orderbook,0.24811286,,market,,,,,,,,,,,
1760065329740281896,bybit,orderbook,0.24811209,,market,,,,,,,,,,,
1760065329741000000,binance,bbo,0.24813219,,market,,,,,,,,,,,
1760065329760335867,bybit,orderbook,0.24811209,,market,,,,,,,,,,,
1760065329780118176,bybit,orderbook,0.24811209,,market,,,,,,,,,,,
1760065329801911738,bybit,orderbook,0.24811209,,market,,,,,,,,,,,
1760065329820177072,bybit,orderbook,0.24811209,,market,,,,,,,,,,,
1760065329835000000,gate,bbo,0.24812500,,market,,,,,,,,,,,
1760065329861214010,bybit,orderbook,0.24811153,,market,,,,,,,,,,,
1760065329871000000,binance,bbo,0.24813244,,market,,,,,,,,,,,
1760065329865561254,bitget,orderbook,0.24811278,,market,,,,,,,,,,,
1760065329880166215,bybit,orderbook,0.24811153,,market,,,,,,,,,,,
1760065329872000000,binance,bbo,0.24813244,,market,,,,,,,,,,,
1760065329900373131,bybit,orderbook,0.24811153,,market,,,,,,,,,,,
1760065329902836394,bitget,orderbook,0.24811278,,market,,,,,,,,,,,
1760065329898000000,bitget,bbo,0.24811278,,market,,,,,,,,,,,
1760065329920346515,bybit,orderbook,0.24811153,,market,,,,,,,,,,,
1760065329960285963,bybit,orderbook,0.24811176,,market,,,,,,,,,,,
1760065329933000000,bybit,bbo,0.24811176,,market,,,,,,,,,,,
1760065329969000000,binance,bbo,0.24815239,,market,,,,,,,,,,,
1760065329961000000,gate,bbo,0.24814000,,market,,,,,,,,,,,
1760065329983757896,gate,cancel,0.24808000,buy,cancel,t-gate-b-29,bid,20.00000000,gate_bbo,1760065329981000000,0.24816000,,89,,,1760065329983757896
1760065329983757896,gate,cancel,0.24819000,sell,cancel,t-gate-s-30,ask,20.00000000,gate_bbo,1760065329981000000,0.24816000,,89,,,1760065329983757896
1760065329980193907,bybit,orderbook,0.24811226,,market,,,,,,,,,,,
1760065329984000000,binance,bbo,0.24815245,,market,,,,,,,,,,,
1760065329957000000,binance,trade,0.24813745,buy,market,,,,,,,,,,,
1760065329981000000,gate,bbo,0.24816000,,market,,,,,,,,,,,
1760065329991525126,bitget,orderbook,0.24813340,,market,,,,,,,,,,,
1760065329986000000,bitget,bbo,0.24813340,,market,,,,,,,,,,,
1760065329966000000,bitget,trade,0.24812840,buy,market,,,,,,,,,,,
1760065330002683638,gate,quote,0.24811000,buy,quote,t-gate-b-31,bid,20.00000000,gate_bbo,1760065329992000000,0.24816500,16,,,,1760065330002683638
1760065330002683638,gate,quote,0.24822000,sell,quote,t-gate-s-32,ask,20.00000000,gate_bbo,1760065329992000000,0.24816500,16,,,,1760065330002683638
1760065330011541906,gate,cancel,0.24811000,buy,cancel,t-gate-b-31,bid,20.00000000,bitget_bbo_adj,1760065330006000000,0.24813374,,89,,,1760065330011541906
1760065330011541906,gate,cancel,0.24822000,sell,cancel,t-gate-s-32,ask,20.00000000,bitget_bbo_adj,1760065330006000000,0.24813374,,89,,,1760065330011541906
1760065330000639502,bybit,orderbook,0.24811282,,market,,,,,,,,,,,
1760065330002000000,binance,bbo,0.24816253,,market,,,,,,,,,,,
1760065329968000000,binance,trade,0.24814753,buy,market,,,,,,,,,,,
1760065330001000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065330011448794,bitget,orderbook,0.24813374,,market,,,,,,,,,,,
1760065330006000000,bitget,bbo,0.24813374,,market,,,,,,,,,,,
1760065330012652168,gate,cancel_ack,0.24808000,buy,report,t-gate-b-29,bid,,,,,,,,28893,1760065328902225126
1760065330012654895,gate,cancel_ack,0.24819000,sell,report,t-gate-s-30,ask,,,,,,,,28896,1760065328902225126
1760065330012656731,gate,quote_ack,0.24811000,buy,report,t-gate-b-31,bid,,,,,,,9972,1114,1760065330002683638
1760065330012658330,gate,quote_ack,0.24822000,sell,report,t-gate-s-32,ask,,,,,,,9974,1116,1760065330002683638
1760065330020379838,bybit,orderbook,0.24811332,,market,,,,,,,,,,,
1760065329993000000,bybit,bbo,0.24812332,,market,,,,,,,,,,,
1760065329990000000,bybit,trade,0.24811832,buy,market,,,,,,,,,,,
1760065330025000000,binance,bbo,0.24816255,,market,,,,,,,,,,,
1760065330027000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065330031614225,bitget,orderbook,0.24813407,,market,,,,,,,,,,,
1760065330026000000,bitget,bbo,0.24813407,,market,,,,,,,,,,,
1760065330032332752,gate,cancel_ack,0.24811000,buy,report,t-gate-b-31,bid,,,,,,,,,1760065330002683638
1760065330032335674,gate,cancel_ack,0.24822000,sell,report,t-gate-s-32,ask,,,,,,,,,1760065330002683638
1760065330013000000,bybit,bbo,0.24814347,,market,,,,,,,,,,,
1760065330004000000,bybit,trade,0.24813847,buy,market,,,,,,,,,,,
1760065330049000000,binance,bbo,0.24818257,,market,,,,,,,,,,,
1760065330043000000,binance,trade,0.24816757,buy,market,,,,,,,,,,,
1760065330041000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065330052391109,gate,quote,0.24813000,buy,quote,t-gate-b-33,bid,20.00000000,binance_bbo_adj,1760065330049000000,0.24818257,13,,,,1760065330052391109
1760065330052391109,gate,quote,0.24824000,sell,quote,t-gate-s-34,ask,20.00000000,binance_bbo_adj,1760065330049000000,0.24818257,13,,,,1760065330052391109
1760065330060588104,bybit,orderbook,0.24815358,,market,,,,,,,,,,,
1760065330033000000,bybit,bbo,0.24815358,,market,,,,,,,,,,,
1760065330070000000,binance,bbo,0.24818247,,market,,,,,,,,,,,
1760065330052000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065330071402644,bitget,orderbook,0.24816439,,market,,,,,,,,,,,
1760065330066000000,bitget,bbo,0.24816439,,market,,,,,,,,,,,
1760065330053000000,bitget,trade,0.24813939,buy,market,,,,,,,,,,,
1760065330072529546,gate,quote_ack,0.24813000,buy,report,t-gate-b-33,bid,,,,,,,20137,,1760065330052391109
1760065330072532092,gate,quote_ack,0.24824000,sell,report,t-gate-s-34,ask,,,,,,,20140,,1760065330052391109
1760065330080672648,bybit,orderbook,0.24815364,,market,,,,,,,,,,,
1760065330043000000,bybit,bbo,0.24815364,,market,,,,,,,,,,,
1760065330088000000,binance,bbo,0.24818223,,market,,,,,,,,,,,
1760065330085000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065330092175393,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330086000000,bitget,bbo,0.24816453,,market,,,,,,,,,,,
1760065330100471194,bybit,orderbook,0.24815370,,market,,,,,,,,,,,
1760065330110000000,binance,bbo,0.24818214,,market,,,,,,,,,,,
1760065330097000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065330110741643,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330106000000,bitget,bbo,0.24816453,,market,,,,,,,,,,,
1760065330120229095,bybit,orderbook,0.24815370,,market,,,,,,,,,,,
1760065330093000000,bybit,bbo,0.24815370,,market,,,,,,,,,,,
1760065330141278520,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330113000000,bybit,bbo,0.24815376,,market,,,,,,,,,,,
1760065330140000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330144000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065330133019525,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330128000000,bitget,bbo,0.24816453,,market,,,,,,,,,,,
1760065330160335338,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330133000000,bybit,bbo,0.24815376,,market,,,,,,,,,,,
1760065330167000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330166334555,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330150000000,bitget,bbo,0.24816453,,market,,,,,,,,,,,
1760065330180104143,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330153000000,bybit,bbo,0.24815376,,market,,,,,,,,,,,
1760065330175417119,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330171000000,bitget,bbo,0.24816453,,market,,,,,,,,,,,
1760065330200257639,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330043000000,binance,trade,0.24817705,buy,market,,,,,,,,,,,
1760065330209887241,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330205000000,bitget,bbo,0.24816453,,market,,,,,,,,,,,
1760065330220472860,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330185000000,bybit,bbo,0.24815376,,market,,,,,,,,,,,
1760065330230726658,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330226000000,bitget,bbo,0.24816453,,market,,,,,,,,,,,
1760065330240302711,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330260164904,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330234000000,bybit,bbo,0.24815376,,market,,,,,,,,,,,
1760065330271000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330253098961,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330248000000,bitget,bbo,0.24816453,,market,,,,,,,,,,,
1760065330280081717,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330253000000,bybit,bbo,0.24815376,,market,,,,,,,,,,,
1760065330276000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330300022947,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330308000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330293197629,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330288000000,bitget,bbo,0.24816453,,market,,,,,,,,,,,
1760065330320205272,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330294000000,bybit,bbo,0.24815376,,market,,,,,,,,,,,
1760065330316600224,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330340402381,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330304000000,bybit,bbo,0.24815376,,market,,,,,,,,,,,
1760065330332000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330333801144,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330329000000,bitget,bbo,0.24816453,,market,,,,,,,,,,,
1760065330360142874,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330366000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330380202501,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330388050548,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330373000000,bitget,bbo,0.24816453,,market,,,,,,,,,,,
1760065330401341161,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330373000000,bybit,bbo,0.24815376,,market,,,,,,,,,,,
1760065330392000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330420090159,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330423000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330265000000,binance,trade,0.24817705,sell,market,,,,,,,,,,,
1760065330440152170,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330438000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330460211750,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330457000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330465321684,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330480246343,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330443000000,bybit,bbo,0.24815376,,market,,,,,,,,,,,
1760065330483000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330500318522,bybit,orderbook,0.24815376,,market,,,,,,,,,,,
1760065330510000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330503497839,bitget,orderbook,0.24816453,,market,,,,,,,,,,,
1760065330499000000,bitget,bbo,0.24816453,,market,,,,,,,,,,,
1760065330520639063,bybit,orderbook,0.24815362,,market,,,,,,,,,,,
1760065330514000000,binance,bbo,0.24818223,,market,,,,,,,,,,,
1760065330517000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065330526116653,bitget,orderbook,0.24816468,,market,,,,,,,,,,,
1760065330522000000,bitget,bbo,0.24816468,,market,,,,,,,,,,,
1760065330540212937,bybit,orderbook,0.24815374,,market,,,,,,,,,,,
1760065330537000000,binance,bbo,0.24818205,,market,,,,,,,,,,,
1760065330545000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065330560344904,bybit,orderbook,0.24815380,,market,,,,,,,,,,,
1760065330570000000,binance,bbo,0.24818196,,market,,,,,,,,,,,
1760065330555000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065330580369778,bybit,orderbook,0.24815385,,market,,,,,,,,,,,
1760065330588000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065330600238334,bybit,orderbook,0.24815385,,market,,,,,,,,,,,
1760065330620164286,bybit,orderbook,0.24815402,,market,,,,,,,,,,,
1760065330625000000,binance,bbo,0.24818175,,market,,,,,,,,,,,
1760065330630000000,gate,bbo,0.24817500,,market,,,,,,,,,,,
1760065330622327726,bitget,orderbook,0.24816474,,market,,,,,,,,,,,
1760065330617000000,bitget,bbo,0.24816474,,market,,,,,,,,,,,
1760065330640530218,bybit,orderbook,0.24815413,,market,,,,,,,,,,,
1760065330613000000,bybit,bbo,0.24815413,,market,,,,,,,,,,,
1760065330644000000,binance,bbo,0.24818172,,market,,,,,,,,,,,
1760065330641000000,gate,bbo,0.24817500,,market,,,,,,,,,,,
1760065330641830063,bitget,orderbook,0.24816479,,market,,,,,,,,,,,
1760065330637000000,bitget,bbo,0.24816479,,market,,,,,,,,,,,
1760065330660135151,bybit,orderbook,0.24815413,,market,,,,,,,,,,,
1760065330661881185,bitget,orderbook,0.24816479,,market,,,,,,,,,,,
1760065330657000000,bitget,bbo,0.24816479,,market,,,,,,,,,,,
1760065330680176944,bybit,orderbook,0.24815416,,market,,,,,,,,,,,
1760065330653000000,bybit,bbo,0.24816416,,market,,,,,,,,,,,
1760065330648000000,bybit,trade,0.24816916,buy,market,,,,,,,,,,,
1760065330686000000,binance,bbo,0.24818168,,market,,,,,,,,,,,
1760065330685000000,gate,bbo,0.24817500,,market,,,,,,,,,,,
1760065330700280957,bybit,orderbook,0.24816418,,market,,,,,,,,,,,
1760065330673000000,bybit,bbo,0.24816418,,market,,,,,,,,,,,
1760065330706000000,binance,bbo,0.24818171,,market,,,,,,,,,,,
1760065330698000000,gate,bbo,0.24818000,,market,,,,,,,,,,,
1760065330720149928,bybit,orderbook,0.24816429,,market,,,,,,,,,,,
1760065330693000000,bybit,bbo,0.24816429,,market,,,,,,,,,,,
1760065330727000000,binance,bbo,0.24818173,,market,,,,,,,,,,,
1760065330725000000,gate,bbo,0.24818500,,market,,,,,,,,,,,
1760065330740275592,bybit,orderbook,0.24816429,,market,,,,,,,,,,,
1760065330713000000,bybit,bbo,0.24816429,,market,,,,,,,,,,,
1760065330760255161,bybit,orderbook,0.24816429,,market,,,,,,,,,,,
1760065330766013785,bitget,orderbook,0.24816508,,market,,,,,,,,,,,
1760065330780349039,bybit,orderbook,0.24817429,,market,,,,,,,,,,,
1760065330753000000,bybit,bbo,0.24817429,,market,,,,,,,,,,,
1760065330783510167,bitget,orderbook,0.24817508,,market,,,,,,,,,,,
1760065330779000000,bitget,bbo,0.24817508,,market,,,,,,,,,,,
1760065330800238904,bybit,orderbook,0.24817429,,market,,,,,,,,,,,
1760065330803428626,bitget,orderbook,0.24817508,,market,,,,,,,,,,,
1760065330799000000,bitget,bbo,0.24817508,,market,,,,,,,,,,,
1760065330820519194,bybit,orderbook,0.24817429,,market,,,,,,,,,,,
1760065330823574250,bitget,orderbook,0.24817508,,market,,,,,,,,,,,
1760065330819000000,bitget,bbo,0.24817508,,market,,,,,,,,,,,
1760065330840145311,bybit,orderbook,0.24817765,,market,,,,,,,,,,,
1760065330846000000,gate,bbo,0.24818500,,market,,,,,,,,,,,
1760065330846000000,gate,trade,0.24819000,buy,market,,,,,,,,,,,
1760065330843799449,bitget,orderbook,0.24818122,,market,,,,,,,,,,,
1760065330839000000,bitget,bbo,0.24818122,,market,,,,,,,,,,,
1760065330860365999,bybit,orderbook,0.24817765,,market,,,,,,,,,,,
1760065330880170580,bybit,orderbook,0.24817765,,market,,,,,,,,,,,
1760065330889000000,binance,bbo,0.24817628,,market,,,,,,,,,,,
1760065330900201684,bybit,orderbook,0.24817765,,market,,,,,,,,,,,
1760065330863000000,bybit,bbo,0.24817765,,market,,,,,,,,,,,
1760065330920289335,bybit,orderbook,0.24817765,,market,,,,,,,,,,,
1760065330923000000,binance,bbo,0.24817628,,market,,,,,,,,,,,
1760065330931340227,bitget,orderbook,0.24818122,,market,,,,,,,,,,,
1760065330927000000,bitget,bbo,0.24818122,,market,,,,,,,,,,,
1760065330940217655,bybit,orderbook,0.24817765,,market,,,,,,,,,,,
1760065330960107946,bybit,orderbook,0.24817765,,market,,,,,,,,,,,
1760065330933000000,bybit,bbo,0.24817765,,market,,,,,,,,,,,
1760065330980242525,bybit,orderbook,0.24817765,,market,,,,,,,,,,,
1760065331000731532,bybit,orderbook,0.24817765,,market,,,,,,,,,,,
1760065330973000000,bybit,bbo,0.24817765,,market,,,,,,,,,,,
1760065331002817554,bitget,orderbook,0.24818122,,market,,,,,,,,,,,
1760065330998000000,bitget,bbo,0.24818122,,market,,,,,,,,,,,
1760065331020596328,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065330985000000,bybit,bbo,0.24817794,,market,,,,,,,,,,,
1760065331013000000,binance,bbo,0.24817563,,market,,,,,,,,,,,
1760065331011000000,gate,bbo,0.24818500,,market,,,,,,,,,,,
1760065331040090943,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331060184598,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331066988132,bitget,orderbook,0.24818025,,market,,,,,,,,,,,
1760065331080370996,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331100031619,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331120413846,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331093000000,bybit,bbo,0.24817794,,market,,,,,,,,,,,
1760065331140295368,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331138000000,binance,bbo,0.24817563,,market,,,,,,,,,,,
1760065331160083081,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331180184799,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331200400449,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331210000000,binance,bbo,0.24817563,,market,,,,,,,,,,,
1760065331220429709,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331217199961,bitget,orderbook,0.24818025,,market,,,,,,,,,,,
1760065331280354115,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331300022603,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331340127336,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331339000000,binance,bbo,0.24817563,,market,,,,,,,,,,,
1760065331360199305,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331367405968,bitget,orderbook,0.24818025,,market,,,,,,,,,,,
1760065331380167641,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331400105335,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331420692286,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331440226741,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331448000000,binance,bbo,0.24817563,,market,,,,,,,,,,,
1760065331460242258,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331339000000,binance,trade,0.24818063,buy,market,,,,,,,,,,,
1760065331520395345,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331517588991,bitget,orderbook,0.24818025,,market,,,,,,,,,,,
1760065331541021712,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331533000000,bybit,bbo,0.24817794,,market,,,,,,,,,,,
1760065331529000000,bybit,trade,0.24818294,buy,market,,,,,,,,,,,
1760065331570000000,binance,bbo,0.24817563,,market,,,,,,,,,,,
1760065331580477421,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331543000000,bybit,bbo,0.24817794,,market,,,,,,,,,,,
1760065331572000000,binance,bbo,0.24817563,,market,,,,,,,,,,,
1760065331589342767,bitget,orderbook,0.24818025,,market,,,,,,,,,,,
1760065331584000000,bitget,bbo,0.24818025,,market,,,,,,,,,,,
1760065331600345062,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331640327029,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331613000000,bybit,bbo,0.24817794,,market,,,,,,,,,,,
1760065331660257616,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331667741432,bitget,orderbook,0.24818025,,market,,,,,,,,,,,
1760065331680272841,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331700203880,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331673000000,bybit,bbo,0.24817794,,market,,,,,,,,,,,
1760065331720314534,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331693000000,bybit,bbo,0.24817794,,market,,,,,,,,,,,
1760065331689000000,bybit,trade,0.24818294,buy,market,,,,,,,,,,,
1760065331726000000,binance,bbo,0.24817563,,market,,,,,,,,,,,
1760065331740297855,bybit,orderbook,0.24817794,,market,,,,,,,,,,,
1760065331760371705,bybit,orderbook,0.24817915,,market,,,,,,,,,,,
1760065331757000000,gate,bbo,0.24818500,,market,,,,,,,,,,,
1760065331771145608,bitget,orderbook,0.24817976,,market,,,,,,,,,,,
1760065331766000000,bitget,bbo,0.24817976,,market,,,,,,,,,,,
1760065331780113838,bybit,orderbook,0.24817915,,market,,,,,,,,,,,
1760065331800103660,bybit,orderbook,0.24817915,,market,,,,,,,,,,,
1760065331820416084,bybit,orderbook,0.24817915,,market,,,,,,,,,,,
1760065331818659075,bitget,orderbook,0.24817976,,market,,,,,,,,,,,
1760065331840116902,bybit,orderbook,0.24817915,,market,,,,,,,,,,,
1760065331860152249,bybit,orderbook,0.24817919,,market,,,,,,,,,,,
1760065331834000000,bybit,bbo,0.24817919,,market,,,,,,,,,,,
1760065331870000000,binance,bbo,0.24817574,,market,,,,,,,,,,,
1760065331859000000,gate,bbo,0.24818500,,market,,,,,,,,,,,
1760065331880032366,bybit,orderbook,0.24817913,,market,,,,,,,,,,,
1760065331887000000,binance,bbo,0.24817573,,market,,,,,,,,,,,
1760065331885000000,gate,bbo,0.24817500,,market,,,,,,,,,,,
1760065331874013250,bitget,orderbook,0.24817973,,market,,,,,,,,,,,
1760065331868000000,bitget,bbo,0.24817973,,market,,,,,,,,,,,
1760065331900139749,bybit,orderbook,0.24817898,,market,,,,,,,,,,,
1760065331873000000,bybit,bbo,0.24817898,,market,,,,,,,,,,,
1760065331902000000,binance,bbo,0.24817563,,market,,,,,,,,,,,
1760065331907000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065331894221394,bitget,orderbook,0.24817957,,market,,,,,,,,,,,
1760065331889000000,bitget,bbo,0.24817957,,market,,,,,,,,,,,
1760065331920062907,bybit,orderbook,0.24817898,,market,,,,,,,,,,,
1760065331893000000,bybit,bbo,0.24817898,,market,,,,,,,,,,,
1760065331913000000,binance,bbo,0.24817563,,market,,,,,,,,,,,
1760065331940155904,bybit,orderbook,0.24817898,,market,,,,,,,,,,,
1760065331913000000,bybit,bbo,0.24817898,,market,,,,,,,,,,,
1760065331949000000,binance,bbo,0.24817563,,market,,,,,,,,,,,
1760065331934186524,bitget,orderbook,0.24817957,,market,,,,,,,,,,,
1760065331929000000,bitget,bbo,0.24817957,,market,,,,,,,,,,,
1760065331960190878,bybit,orderbook,0.24817898,,market,,,,,,,,,,,
1760065331933000000,bybit,bbo,0.24817898,,market,,,,,,,,,,,
1760065331968407461,bitget,orderbook,0.24817957,,market,,,,,,,,,,,
1760065331980171906,bybit,orderbook,0.24817898,,market,,,,,,,,,,,
1760065332000396902,bybit,orderbook,0.24817898,,market,,,,,,,,,,,
1760065332020314799,bybit,orderbook,0.24817898,,market,,,,,,,,,,,
1760065332018000000,binance,bbo,0.24817563,,market,,,,,,,,,,,
1760065332027709555,bitget,orderbook,0.24817957,,market,,,,,,,,,,,
1760065332023000000,bitget,bbo,0.24817957,,market,,,,,,,,,,,
1760065332040079106,bybit,orderbook,0.24817898,,market,,,,,,,,,,,
1760065332060440087,bybit,orderbook,0.24817898,,market,,,,,,,,,,,
1760065332080144791,bybit,orderbook,0.24817898,,market,,,,,,,,,,,
1760065332100882728,bybit,orderbook,0.24817889,,market,,,,,,,,,,,
1760065332103000000,binance,bbo,0.24817556,,market,,,,,,,,,,,
1760065332097000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065332120279391,bybit,orderbook,0.24817880,,market,,,,,,,,,,,
1760065332093000000,bybit,bbo,0.24817880,,market,,,,,,,,,,,
1760065332117000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065332121296372,bitget,orderbook,0.24817938,,market,,,,,,,,,,,
1760065332116000000,bitget,bbo,0.24817938,,market,,,,,,,,,,,
1760065332140037369,bybit,orderbook,0.24817880,,market,,,,,,,,,,,
1760065332160645710,bybit,orderbook,0.24817880,,market,,,,,,,,,,,
1760065332180180586,bybit,orderbook,0.24817871,,market,,,,,,,,,,,
1760065332176000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065332200354471,bybit,orderbook,0.24817871,,market,,,,,,,,,,,
1760065332220108377,bybit,orderbook,0.24817871,,market,,,,,,,,,,,
1760065332229000000,binance,bbo,0.24817542,,market,,,,,,,,,,,
1760065332232000000,binance,bbo,0.24817542,,market,,,,,,,,,,,
1760065332245000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065332260521075,bybit,orderbook,0.24817877,,market,,,,,,,,,,,
1760065332268000000,binance,bbo,0.24817542,,market,,,,,,,,,,,
1760065332099000000,binance,trade,0.24817042,sell,market,,,,,,,,,,,
1760065332267825483,bitget,orderbook,0.24817923,,market,,,,,,,,,,,
1760065332248000000,bitget,bbo,0.24817923,,market,,,,,,,,,,,
1760065332283722163,bybit,orderbook,0.24817884,,market,,,,,,,,,,,
1760065332288000000,binance,bbo,0.24817542,,market,,,,,,,,,,,
1760065332285000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065332300231324,bybit,orderbook,0.24817884,,market,,,,,,,,,,,
1760065332297000000,binance,bbo,0.24817542,,market,,,,,,,,,,,
1760065332295053448,bitget,orderbook,0.24817916,,market,,,,,,,,,,,
1760065332290000000,bitget,bbo,0.24817916,,market,,,,,,,,,,,
1760065332320251775,bybit,orderbook,0.24817884,,market,,,,,,,,,,,
1760065332293000000,bybit,bbo,0.24817884,,market,,,,,,,,,,,
1760065332330000000,binance,bbo,0.24817542,,market,,,,,,,,,,,
1760065332340059735,bybit,orderbook,0.24817881,,market,,,,,,,,,,,
1760065332314000000,bybit,bbo,0.24817881,,market,,,,,,,,,,,
1760065332341000000,binance,bbo,0.24817535,,market,,,,,,,,,,,
1760065332344000000,gate,bbo,0.24816500,,market,,,,,,,,,,,
1760065332360464509,bybit,orderbook,0.24817873,,market,,,,,,,,,,,
